FrameNo,Joy Evidence,Anger Evidence,Surprise Evidence,Fear Evidence,Sadness Evidence
1400,0.971543881,0.967886913,0.706434209,0.901567891,0.791927879
1401,0.981030094,0.967104026,0.757156793,0.944742651,0.802685875
1402,0.972705932,0.971459558,0.800865983,0.913694864,0.827129106
1403,0.983806625,0.939651326,0.678890365,0.951561837,0.76046493
1404,0.970034255,0.96585014,0.635416523,0.91555557,0.742117553
1405,0.992005464,0.973196467,0.909860405,0.913900173,0.833926905
1406,0.954847394,0.962489842,0.762611527,0.900714674,0.791890888
1407,0.998965981,0.985818415,0.980985217,0.941288206,0.872168454
1408,0.995307621,0.98052265,0.951396654,0.933944461,0.845613778
1409,0.970714629,0.8910882,0.740424351,0.97428176,0.833785215
1410,0.996079981,0.983272539,0.965870331,0.926841711,0.86428589
1411,0.963403866,0.916290259,0.731166372,0.958264414,0.771855532
1412,0.983001467,0.977478649,0.866932871,0.908893067,0.839937142
1413,0.973518678,0.934604614,0.72839525,0.963408876,0.802281145
1414,0.979520005,0.926020751,0.728525996,0.96731393,0.763663887
1415,0.924662421,0.854790676,0.709851598,0.94667038,0.712471619
1416,0.95674705,0.915790784,0.695307711,0.961736498,0.782672378
1417,0.98838833,0.98253328,0.920603977,0.913088809,0.825538443
1418,0.972314823,0.941721264,0.621619089,0.948918553,0.724883715
1419,0.96171437,0.953166189,0.629796317,0.950750015,0.82202375
1420,0.980288062,0.984721758,0.869583731,0.912473169,0.840647291
1421,0.986835296,0.979409019,0.912827588,0.920446369,0.823632378
1422,0.965974552,0.975624018,0.811563281,0.912091751,0.815820455
1423,0.977503893,0.976094263,0.866275642,0.902007192,0.82248149
1424,0.975123601,0.945870268,0.662370823,0.961996544,0.803804303
1425,0.979368969,0.968045307,0.710807354,0.959090282,0.801701414
1426,0.973189366,0.973374086,0.736736806,0.903816764,0.807867138
1427,0.975705266,0.973705493,0.836300023,0.895240635,0.825346051
1428,0.988402842,0.969980939,0.860901602,0.869503606,0.852371104
1429,0.931751285,0.845068124,0.588354772,0.898530726,0.661113942
1430,0.984247553,0.909166444,0.813661739,0.972466261,0.86598679
1431,0.978693726,0.940380194,0.585602789,0.894839907,0.669895898
1432,0.971878035,0.945290855,0.7572165,0.946316053,0.777246904
1433,0.972993943,0.91129273,0.718189187,0.960653696,0.769236528
1434,0.976028608,0.937534769,0.762676256,0.953366096,0.782190569
1435,0.987953725,0.982468476,0.911656317,0.928272529,0.813301267
1436,0.984587125,0.922518453,0.552863207,0.912579074,0.831576898
1437,0.973944003,0.901695219,0.683476366,0.944249776,0.925965325
1438,0.9852014,0.961965368,0.83435511,0.858626734,0.877717654
1439,0.977678721,0.895904996,0.550429818,0.922659756,0.802508775
1440,0.975443745,0.939109627,0.692660781,0.898332225,0.708988719
1441,0.969340436,0.909358427,0.547276095,0.917448139,0.756159785
1442,0.968541976,0.944039422,0.786535638,0.895417348,0.732473411
1443,0.995343241,0.99592201,0.941709348,0.986412288,0.930999854
1444,0.972187192,0.988884448,0.922670405,0.969721035,0.911147099
1445,0.969421761,0.980701914,0.838955761,0.965879528,0.955786434
1446,0.983153945,0.99212172,0.914470819,0.960009427,0.930273525
1447,0.975163485,0.994147626,0.89484007,0.962550897,0.945077163
1448,0.967685846,0.987674612,0.88215776,0.96572434,0.953358574
1449,0.95740945,0.928169075,0.782944735,0.934345846,0.894052204
1450,0.962806209,0.89688573,0.693117307,0.953863067,0.835569134
1451,0.964682311,0.873973195,0.7496242,0.958336805,0.812589001
1452,0.974705952,0.968460089,0.908474331,0.92571322,0.892954136
1453,0.975127251,0.959900112,0.915790317,0.924934752,0.821802782
1454,0.96897894,0.907660037,0.693548022,0.935896126,0.750554982
1455,0.962224983,0.931303097,0.747610511,0.93356257,0.840139886
1456,0.940873606,0.951369021,0.787655938,0.934542769,0.860173915
1457,0.96381641,0.912455459,0.717545624,0.948807841,0.731212125
1458,0.97694572,0.921280561,0.72889146,0.943315573,0.706701327
1459,0.977851768,0.927813153,0.768178139,0.955700937,0.714861728
1460,0.977684365,0.907040534,0.722829342,0.946715115,0.749078637
1461,0.977233417,0.938323287,0.772628345,0.938637261,0.793131141
1462,0.975197751,0.936599762,0.785407594,0.943125258,0.709447274
1463,0.977143325,0.899591238,0.76866921,0.960246745,0.717928892
1464,0.959495009,0.953352382,0.777966468,0.908463914,0.72237188
1465,0.959526616,0.947418647,0.763090735,0.951092932,0.851472632
1466,0.967712812,0.890678006,0.66984343,0.953354116,0.736449017
1467,0.979339558,0.972269866,0.914915625,0.908677531,0.819235146
1468,0.961451156,0.888853406,0.716309156,0.958629105,0.751183884
1469,0.977973266,0.889521802,0.735004974,0.95706645,0.70647734
1470,0.972246819,0.964868683,0.909677462,0.904988699,0.789156887
1471,0.964924742,0.930140722,0.698113415,0.939946814,0.772913165
1472,0.980592604,0.919937885,0.726498676,0.952960304,0.720881175
1473,0.969673888,0.966787635,0.874374655,0.922380586,0.841750866
1474,0.965014985,0.951359658,0.786084566,0.952663938,0.843289192
1475,0.984673755,0.974501794,0.946117526,0.928849614,0.853735916
1476,0.964134861,0.952107493,0.822158445,0.927136017,0.827556609
1477,0.964300019,0.938387508,0.834336728,0.939074717,0.807513024
1478,0.963285316,0.882801531,0.70531316,0.955690677,0.764490126
1479,0.950151904,0.951411073,0.769796957,0.935207521,0.84156582
1480,0.979380032,0.947867377,0.800948796,0.932562298,0.646907666
1481,0.966231382,0.918051142,0.689636497,0.929208519,0.716166721
1482,0.988240744,0.982080434,0.943614018,0.91568917,0.819773473
1483,0.974627048,0.967659007,0.878516787,0.924968904,0.784759624
1484,0.97774127,0.900674129,0.741328694,0.944356835,0.710639208
1485,0.962740211,0.958680472,0.824825821,0.920256352,0.713448202
1486,0.960250161,0.953817992,0.828988805,0.933253465,0.727941329
1487,0.979505907,0.954342224,0.845309798,0.923513435,0.779130134
1488,0.979399347,0.949027777,0.714798086,0.905456719,0.655328544
1489,0.979971781,0.965073817,0.846919357,0.921216272,0.705146136
1490,0.980655416,0.940261453,0.759379543,0.968187537,0.827147515
1491,0.937358969,0.869940624,0.755477087,0.949755177,0.696316484
1492,0.9897926,0.982053779,0.920795657,0.920271093,0.80408269
1493,0.97226577,0.894001495,0.754294925,0.977421801,0.79931904
1494,0.97896513,0.945051725,0.752505352,0.963557451,0.786790267
1495,0.959718728,0.891386692,0.789376988,0.968515094,0.766275305
1496,0.952106358,0.855747029,0.799313715,0.976809019,0.766268798
1497,0.963581642,0.976099424,0.730580714,0.906841974,0.796517725
1498,0.981984707,0.887611683,0.739099426,0.96558699,0.851442685
1499,0.98387897,0.911205896,0.839373089,0.996403457,0.984895097
1500,0.998310203,0.980078129,0.975263879,0.946234083,0.885735531
1501,0.965766436,0.831577659,0.64939262,0.933655332,0.816624692
1502,0.908687246,0.838070661,0.64499535,0.921646409,0.794463605
1503,0.964532818,0.862082748,0.721008287,0.958877351,0.809777475
1504,0.97329649,0.934752951,0.617317136,0.945934922,0.830963806
1505,0.95663901,0.770701541,0.756470211,0.955830038,0.744181742
1506,0.857052866,0.849936573,0.585334328,0.855556157,0.573119386
1507,0.966366087,0.904569482,0.711948875,0.967575895,0.850679198
1508,0.957627111,0.871064929,0.68636811,0.950433721,0.767043761
1509,0.953197582,0.894564569,0.685525665,0.959464269,0.848827595
1510,0.968833373,0.871498758,0.722285459,0.971937841,0.798855855
1511,0.983407301,0.944238761,0.784394745,0.956799269,0.779752165
1512,0.933648746,0.877652332,0.662927174,0.952266045,0.799725942
1513,0.954700749,0.900732173,0.662979389,0.960756373,0.778058463
1514,0.976133199,0.971299038,0.856625532,0.927246276,0.849841015
1515,0.97568639,0.980420848,0.890451707,0.90635334,0.837067642
1516,0.955950521,0.889115314,0.705601879,0.964891528,0.814336294
1517,0.987115831,0.949681425,0.821418358,0.978590458,0.87034839
1518,0.979670012,0.976631436,0.88916872,0.891378051,0.79915657
1519,0.968173995,0.887767839,0.747741437,0.98185265,0.828797609
1520,0.974888732,0.972675326,0.823401432,0.956472764,0.881298296
1521,0.979957194,0.981131766,0.909700333,0.911341863,0.826633777
1522,0.98310128,0.950433274,0.850291662,0.982410031,0.88680811
1523,0.973773201,0.898527476,0.691368292,0.9389421,0.621709053
1524,0.971683039,0.978677088,0.847515753,0.907547102,0.788125225
1525,0.969793994,0.966356732,0.8413052,0.957330894,0.866052561
1526,0.966258222,0.892294791,0.692687268,0.963105419,0.826040964
1527,0.961873069,0.981166406,0.8491484,0.918449127,0.837496719
1528,0.943905312,0.902935621,0.684431428,0.936572975,0.789772479
1529,0.9715938,0.971813931,0.882559339,0.910844406,0.904733873
1530,0.970548794,0.967850933,0.843816768,0.90897566,0.849077732
1531,0.946071205,0.956099657,0.785844404,0.906990544,0.858879535
1532,0.962202545,0.92123712,0.771883074,0.935373369,0.724623022
1533,0.941066244,0.956746576,0.793298195,0.931892355,0.920246784
1534,0.99665461,0.999828296,0.951402379,0.982702609,0.877863271
1535,0.961837499,0.836681988,0.729099439,0.963612427,0.837486422
1536,0.940136817,0.931987548,0.794564973,0.945492387,0.925798873
1537,0.953929806,0.972978336,0.871784097,0.905966682,0.8738607
1538,0.964658668,0.900364911,0.831426801,0.976413104,0.904721372
1539,0.961223449,0.951135837,0.787934352,0.899327126,0.791054464
1540,0.980736716,0.979793548,0.894553362,0.905392587,0.847995417
1541,0.956499727,0.833866884,0.630933304,0.943491181,0.789849547
1542,0.944442928,0.89981913,0.584993223,0.907978704,0.811764306
1543,0.932783761,0.954618232,0.770514182,0.916474364,0.870045693
1544,0.958016451,0.838915242,0.74590741,0.952990609,0.798771694
1545,0.963472949,0.971392274,0.878640448,0.914160887,0.867140709
1546,0.958652174,0.965118414,0.847921992,0.902563395,0.878201717
1547,0.967794613,0.902758981,0.851662402,0.985394835,0.916197389
1548,0.961219661,0.964632268,0.822495448,0.914853894,0.85121342
1549,0.967721993,0.956620901,0.84644536,0.960017735,0.919370863
1550,0.981679238,0.977515726,0.848083056,0.900691757,0.872307255
1551,0.971340544,0.942574305,0.736898113,0.931088563,0.876212139
1552,0.979445189,0.974204497,0.843097613,0.878357246,0.842876492
1553,0.953890524,0.806911824,0.747301977,0.965852564,0.77676602
1554,0.952867191,0.865947842,0.651328428,0.955107631,0.793890226
1555,0.980800933,0.936973039,0.729292318,0.965813132,0.849335542
1556,0.924829436,0.777088951,0.66429612,0.923364588,0.656272026
1557,0.996893742,0.993112542,0.947968916,0.928502329,0.832948735
1558,0.957386059,0.977145358,0.751832742,0.887429187,0.819639592
1559,0.974279612,0.952495541,0.775475942,0.960612439,0.844158397
1560,0.952950836,0.968516201,0.723152002,0.899088292,0.828562726
1561,0.969539145,0.970386206,0.784271761,0.925841288,0.82724456
1562,0.972453968,0.968898552,0.785423524,0.945617538,0.89786339
1563,0.943868588,0.889345965,0.649791638,0.935291974,0.789965779
1564,0.985535768,0.986412712,0.908912682,0.916359562,0.820805956
1565,0.967991153,0.964561121,0.797999734,0.951846067,0.838692802
1566,0.970287135,0.972629024,0.850064129,0.911543408,0.851167496
1567,0.983502498,0.986365278,0.895745359,0.916616842,0.820761687
1568,0.958319826,0.854455238,0.688553474,0.971760787,0.794755807
1569,0.886708713,0.807319977,0.622685938,0.914988853,0.712837728
1570,0.982376581,0.984444322,0.897378051,0.916737917,0.825256859
1571,0.975682188,0.960128049,0.79556841,0.968302563,0.920271083
1572,0.96997873,0.939594586,0.716528683,0.939442047,0.773912658
1573,0.975709367,0.963214893,0.832186938,0.968377588,0.871070052
1574,0.979667817,0.972285098,0.875737651,0.923858631,0.864730814
1575,0.973346935,0.918906255,0.686159798,0.927524351,0.808167693
1576,1,0.99322403,0.991574099,0.981410086,0.897341262
1577,0.972428796,0.920272367,0.697886162,0.957610838,0.765403828
1578,0.971802693,0.929818333,0.684043904,0.91527078,0.608671617
1579,0.980206261,0.970205131,0.906395768,0.921986146,0.848759299
1580,0.954373844,0.948819489,0.824461628,0.940178469,0.827190685
1581,0.974804473,0.964988443,0.893843268,0.949897241,0.775451286
1582,0.983703364,0.976638948,0.930171391,0.941362359,0.850525254
1583,0.975442064,0.938686923,0.648786046,0.944284206,0.691157445
1584,0.977248204,0.946161672,0.748375119,0.937268086,0.913040471
1585,0.966848793,0.963226145,0.81002421,0.903795444,0.902119295
1586,0.979772445,0.978475583,0.886234839,0.910798244,0.911659386
1587,0.977261838,0.967621996,0.922400132,0.916238443,0.846711352
1588,0.961025255,0.975842574,0.830381497,0.927652828,0.907708548
1589,0.945153818,0.913514564,0.627511993,0.917789766,0.821758661
1590,0.955499447,0.962474357,0.845165412,0.924276924,0.866993358
1591,0.962129912,0.893478484,0.693182477,0.942747459,0.876619209
1592,0.947500321,0.875106552,0.657994821,0.942138724,0.795252921
1593,0.948672193,0.969646082,0.886181371,0.958953292,0.901316596
1594,0.949425312,0.867670817,0.746061578,0.961137353,0.853931876
1595,0.943976126,0.873998944,0.620389579,0.939179911,0.749525147
1596,0.99259552,0.987607948,0.96507252,0.955535849,0.878020721
1597,0.983937593,0.983279032,0.920314042,0.948774044,0.878147324
1598,0.986069571,0.984005324,0.929047909,0.931978371,0.881101472
1599,0.993646358,0.986246602,0.972593123,0.952672193,0.834938924
1600,0.971125668,0.979849355,0.818698469,0.922208149,0.822288981
1601,0.964311156,0.902750387,0.707279854,0.966594815,0.809627902
1602,0.961702919,0.923209402,0.554882603,0.959534706,0.801177724
1603,0.963006699,0.862691902,0.693062044,0.950074534,0.721540117
1604,0.957633884,0.848397696,0.762402449,0.961496871,0.757333928
1605,0.976210285,0.924940214,0.759786846,0.955013233,0.748698341
1606,0.964071597,0.895567136,0.750511928,0.963393146,0.776671494
1607,0.970661889,0.899560384,0.776289034,0.976016969,0.817612783
1608,0.976202446,0.947757594,0.790633461,0.97178369,0.840664304
1609,0.976644502,0.903169562,0.7076118,0.975276568,0.801826257
1610,0.971912652,0.916874158,0.513493003,0.870943024,0.794597461
1611,0.963079595,0.965102647,0.595614513,0.890156487,0.786297475
1612,0.972452376,0.951438394,0.601773283,0.907089392,0.699395667
1613,0.906064723,0.829812745,0.66010362,0.918525964,0.701809297
1614,0.983891073,0.955898688,0.744917388,0.965575926,0.844609716
1615,0.973980075,0.946529481,0.673848803,0.947366665,0.750640335
1616,0.9751862,0.919640953,0.638502345,0.963959483,0.808697019
1617,0.973093793,0.88973578,0.72724456,0.970938587,0.781778406
1618,0.971151756,0.90487404,0.703596952,0.957141349,0.764696994
1619,0.963032875,0.946631712,0.651874861,0.925005336,0.736097742
1620,0.93745833,0.962478564,0.736032932,0.895185814,0.862408827
1621,0.977755769,0.933167159,0.726359446,0.9519268,0.791020313
1622,0.955169633,0.963178036,0.822650121,0.890647901,0.850152811
1623,0.941317606,0.965745484,0.782219081,0.892425828,0.843004268
1624,0.979503449,0.961978744,0.87644541,0.917629761,0.847477524
1625,0.952351787,0.960406212,0.665555352,0.893866546,0.757807416
1626,0.958032092,0.970088138,0.678642566,0.904390947,0.792755235
1627,0.956602374,0.914262219,0.629733653,0.954043388,0.80731686
1628,0.976140436,0.965529109,0.629635667,0.948805289,0.798106567
1629,0.971197636,0.987929879,0.836918551,0.917354097,0.891823052
1630,0.974900121,0.982686328,0.85126177,0.9297904,0.864543626
1631,0.975617219,0.984160168,0.871046651,0.914113299,0.816700445
1632,0.95234741,0.985936251,0.793293967,0.930020896,0.904819819
1633,0.987396479,0.986382471,0.948638198,0.946482525,0.862672842
1634,0.969394569,0.980830442,0.897496185,0.926443292,0.90634081
1635,0.999285335,0.996220528,0.970191026,0.97887146,0.900406024
1636,0.975319249,0.976263636,0.868156277,0.909384028,0.85444717
1637,0.966994774,0.962452527,0.767054801,0.935709995,0.860732342
1638,0.980038456,0.975962732,0.8708116,0.910176293,0.837605845
1639,0.980072584,0.956218871,0.776315376,0.966745674,0.816749362
1640,0.975921095,0.977096204,0.83168475,0.947564255,0.891829089
1641,0.974069665,0.93976432,0.677901109,0.940179155,0.763559564
1642,0.96699811,0.970561192,0.749119831,0.921654049,0.840690584
1643,0.978434111,0.964561167,0.798547538,0.954646181,0.866323274
1644,0.99379639,0.989192385,0.959421563,0.946065284,0.887971437
1645,0.971398828,0.964772979,0.76863095,0.946667828,0.893926694
1646,0.967646375,0.974627045,0.814832497,0.882174949,0.895350289
1647,0.988407646,0.98093271,0.931671651,0.921755684,0.871981606
1648,0.969974516,0.966602091,0.781259629,0.939147234,0.898440664
1649,0.980310049,0.982199505,0.808615697,0.908901667,0.89303905
1650,0.971405877,0.952117448,0.538118662,0.888525103,0.767288972
1651,0.966973013,0.901404768,0.590303318,0.925885507,0.797418395
1652,0.96993714,0.919525665,0.514051625,0.904590938,0.800670875
1653,0.930898667,0.960659008,0.590779082,0.87377451,0.852151297
1654,0.952030288,0.949704189,0.624137111,0.883473564,0.828273833
1655,0.958730439,0.930352096,0.441124285,0.867102953,0.758529369
1656,0.939572422,0.958102355,0.676253496,0.896889725,0.86870429
1657,0.960213386,0.91918222,0.432343476,0.892219438,0.851284308
1658,0.974872979,0.886269443,0.681103198,0.941543368,0.895649473
1659,0.971694578,0.797525583,0.664125085,0.941031637,0.868905917
1660,0.979051259,0.863784889,0.72478455,0.968977537,0.952585778
1661,0.951922048,0.942092691,0.663263861,0.898129078,0.909593222
1662,0.972204262,0.966385935,0.792817744,0.872367257,0.878826977
1663,0.952009945,0.954687725,0.705613553,0.89074712,0.828368359
1664,0.957646439,0.954837636,0.692359117,0.88753592,0.799769045
1665,0.946311542,0.960237294,0.702847795,0.905206115,0.8546028
